ID,Project,Reporter,Assigned To,Priority,Severity,Reproducibility,Product Version,Category,Date Submitted,OS,OS Version,Platform,View Status,Updated,Summary,Status,Resolution,Fixed in Version
30505,NCDFI spotlite,hemantn,tejast,high,major,always,,Bug,2021-06-01,,,,public,2021-06-21,"Auction initiated on quickncdfimock url but same auction getting displayed in ncdfimock url. IntOrdNo :- 03151180715001, Market",deployed_in_uat,fixed,
30452,NCDFI spotlite,poonamc,tejast,normal,minor,always,,Observation,2021-05-31,,,,public,2021-06-21,Bookmark screen- MMQ and MBQ fields are not displayed on Bookmark screen.,deployed_in_uat,fixed,
30451,NCDFI spotlite,poonamc,tejast,normal,minor,always,,Observation,2021-05-31,,,,public,2021-06-21,Quick auction floor- Bid depth icon is not displayed for english auction.,deployed_in_uat,fixed,
30434,NCDFI spotlite,poonamc,tejast,normal,minor,always,,Observation,2021-05-31,,,,public,2021-06-21,Auction floor: To filter a data market wise market is not displayed on auction floor or marketwatch screen.,deployed_in_uat,fixed,
30252,NCDFI spotlite,manishaj,tejast,normal,major,have not tried,,Bug,2021-05-26,,,,public,2021-06-21,"ASC: Auto bid is not working, only red strip is getting displayed. unique no : TA10013-000000000076",deployed_in_uat,fixed,
30251,NCDFI spotlite,manishaj,tejast,normal,minor,have not tried,,Bug,2021-05-26,,,,public,2021-06-21,Auction market_order reinitiation screen : After click on re-order button success msg is not getting displayed. int order no :,deployed_in_uat,fixed,
30250,NCDFI spotlite,manishaj,tejast,normal,minor,have not tried,,Bug,2021-05-26,,,,public,2021-06-21,Auction market : Past and future watch screen : Param pop up is not getting opened. after click on param button nothing happened,deployed_in_uat,fixed,
30597,NCDFI spotlite,poonamc,akanksham,normal,minor,always,,Bug,2021-06-03,,,,public,2021-06-21,Auction market: Auction tracker export- Bid value is displayed in exponential format i.e. 1.871E7 for a migrated data. Auc ord n,deployed_in_uat,fixed,
30596,NCDFI spotlite,poonamc,akanksham,normal,major,always,,Bug,2021-06-03,,,,public,2021-06-21,"Auction market- Auction tracker export: It displays two columns 'Bid start time','Bid end time' and it shows bid session start a",deployed_in_uat,fixed,
30595,NCDFI spotlite,poonamc,akanksham,normal,minor,have not tried,,Bug,2021-06-03,,,,public,2021-06-21,Auction market- Auction tracker export: Export data to NCDFI format- there is a mismatch in some columns.,deployed_in_uat,fixed,
30454,NCDFI spotlite,asham,nikitat,normal,minor,always,,Bug,2021-05-31,,,,public,2021-06-21,Auction market--In bid depth bid qty is not change to Total bid qty in quick auction floor and Quick auction floor All screen.,deployed_in_uat,open,
29923,NCDFI spotlite,poonamc,nikitat,normal,minor,always,,Bug,2021-05-20,,,,public,2021-06-21,"Group market- Tradebook export: 'Trade date' field displays only date, time should also be displayed. Orderbook export: 'Order d",deployed_in_uat,open,
29922,NCDFI spotlite,poonamc,nikitat,normal,minor,always,,Bug,2021-05-20,,,,public,2021-06-21,Group market- Trade book: Export to NCDFI format is not given. Current format is different from existing tradebook format of Liv,deployed_in_uat,open,
29886,NCDFI spotlite,poonamc,nikitat,normal,minor,always,,Bug,2021-05-19,,,,public,2021-06-21,Trade price should not be displayed in Past auction watch(if 'show trade price' is Y in contract master then it will be displaye,deployed_in_uat,open,
29879,NCDFI spotlite,poonamc,nikitat,normal,major,always,,Bug,2021-05-19,,,,public,2021-06-21,"Auction market- Future auction: On Modify pop up ff we modify price then auction record gets removed from the screen, if click o",deployed_in_uat,open,
29820,NCDFI spotlite,poonamc,nikitat,normal,minor,always,,Bug,2021-05-18,,,,public,2021-06-21,"Observation:- Auction market- Bid history mail: Sorting is not present based on bid time, ids are displayed randomly. Auc ord n",deployed_in_uat,open,
29815,NCDFI spotlite,user19,,normal,major,always,,Observation,2021-05-18,,,,public,2021-06-21,"Direct Match:- In parameters view , Oldest Date of Produce format should be proper now it is displayed as 2021-05-17T18:30:00.0",deployed_in_uat,open,
30493,NCDFI spotlite,hemantn,tejast,normal,major,always,,Observation,2021-06-01,,,,public,2021-06-21,https://quickncdfimock.neml.in :- In auction market Market watch & Yankee trade allocation displayed twice.,deployed_in_uat,fixed,
30492,NCDFI spotlite,hemantn,tejast,high,major,always,,Bug,2021-06-01,,,,public,2021-06-21,"Unable to login in quickncdfiregmock.neml.in User :- ANANDK, Password :- 123",deployed_in_uat,fixed,
30362,NCDFI spotlite,hemantn,tejast,normal,major,always,,Bug,2021-05-29,,,,public,2021-06-21,"""Asc market :- In current auction screen auction is ended but MMQ & MBQ are getting displayed as 0. So unable to Re-order same a",deployed_in_uat,fixed,
30361,NCDFI spotlite,hemantn,tejast,normal,minor,always,,Bug,2021-05-29,,,,public,2021-06-21,Asc/Auction market :- Order entry :- We click on submit button then confirmation pop up is getting displayed. Now we click on ca,deployed_in_uat,fixed,
30359,NCDFI spotlite,hemantn,tejast,normal,major,always,,Observation,2021-05-29,,,,public,2021-06-21,Asc market :- For initiator trade confirmation message is not getting displayed. ExchOrdNo :- 01148152625001131,deployed_in_uat,fixed,
30296,NCDFI spotlite,manishaj,tejast,normal,minor,always,,Bug,2021-05-27,,,,public,2021-06-21,"Seller initiated: Order book, trade book and market watch : Parameter name is displayed as pricing date but while offer creation",deployed_in_uat,fixed,
30295,NCDFI spotlite,manishaj,tejast,normal,major,always,,Bug,2021-05-27,,,,public,2021-06-21,"Seller initiated : Offer creation : In parameters, oldest date of produce and delivery initiation date are getting displayed inc",deployed_in_uat,fixed,
30227,NCDFI spotlite,manishaj,tejast,normal,minor,always,,Bug,2021-05-26,,,,public,2021-06-21,STAGING : Order Reinitiation : Market type is not getting displayed,deployed_in_uat,fixed,
30208,NCDFI spotlite,hemantn,tejast,normal,minor,always,,Bug,2021-05-26,,,,public,2021-06-21,Asc/Auction market :- Past auction screen pagination is not working.,deployed_in_uat,fixed,
29877,NCDFI spotlite,user19,tejast,normal,major,always,,Bug,2021-05-19,,,,public,2021-06-21,If we give only view rights to user then we visit to marketwatch screen than by default for that user organisation default tac,deployed_in_uat,fixed,
29876,NCDFI spotlite,user19,tejast,normal,major,always,,Bug,2021-05-19,,,,public,2021-06-21,If we have given view rights to user than that user is also able to do login in posttrade url.user id:-AD205825,deployed_in_uat,fixed,
31213,NCDFI spotlite,hemantn,tejast,normal,major,always,,Observation,2021-06-18,,,,public,2021-06-21,In order entry if start time is less than 7 minutes then an error message is getting displayed. So we update start time & submit,deployed_in_uat,fixed,
31212,NCDFI spotlite,hemantn,tejast,normal,major,always,,Bug,2021-06-18,,,,public,2021-06-21,"""Auction market :- In order book price is getting displayed as 'NA' for initiator as well as bidder.",deployed_in_uat,fixed,
31156,NCDFI spotlite,asham,swapnilm,normal,major,always,,Bug,2021-06-16,,,,public,2021-06-21,Auction market--After reorder done for new order in dealer id column admin's name is displayed in order reinitiation screen so I,deployed_in_uat,fixed,
31121,NCDFI spotlite,asham,swapnilm,normal,minor,always,,Bug,2021-06-15,,,,public,2021-06-21,"Auction market-- While reorder the partial fill record it shows ""Trading Account Not Found"".Order no : 01166133506023",deployed_in_uat,fixed,
30215,NCDFI spotlite,hemantn,tejast,normal,major,always,,Bug,2021-05-26,,,,public,2021-06-21,Asc market :- Auction tracker :- Future auction was initiated & date was modified to current date then in grid for 'Current date,deployed_in_uat,fixed,
30214,NCDFI spotlite,hemantn,tejast,normal,major,always,,Bug,2021-05-26,,,,public,2021-06-21,Asc market :- Initiator history :- Future auction was initiated & date was modified to current date then in grid for 'Current da,deployed_in_uat,fixed,
30212,NCDFI spotlite,hemantn,tejast,normal,minor,always,,Bug,2021-05-26,,,,public,2021-06-21,Asc market :- Trade book :- In grid incorrect delivery end date is getting displayed. Trade no :- 281461700000020,deployed_in_uat,fixed,
30209,NCDFI spotlite,hemantn,tejast,normal,major,always,,Bug,2021-05-26,,,,public,2021-06-21,"Asc market :- If we go to the auction floor & again back to market watch screen then auctions are not getting displayed, Even",deployed_in_uat,fixed,
28126,NCDFI spotlite,vaishnaviak,tejast,high,major,always,,Bug,2021-04-06,,,,public,2021-06-21,NCDFI ascending Auctions : session getting expired if select auction tracker screen from navigation panel,deployed_in_uat,fixed,
28125,NCDFI spotlite,vaishnaviak,tejast,high,major,always,,Bug,2021-04-06,,,,public,2021-06-21,NCDFI ascending Auctions : trade is not getting approved/reject and showing null message on Auction winner list,deployed_in_uat,fixed,
31295,NCDFI posttrade,Upasanak,surajk,normal,minor,have not tried,,Bug,2021-06-21,,,,public,2021-06-21,"Staging : Direct Match( Seller Initiated ) : In settlement, trade no is not getting displayed and parameters are getting display",assigned,open,
31294,NCDFI posttrade,Upasanak,surajk,normal,minor,have not tried,,Bug,2021-06-21,,,,public,2021-06-21,"Staging : Direct Match(Buyer Initiated) : while trade mapping, it gives error as 'EWR UPDATION FAILED'. trade no : 3319062123938",assigned,open,
31282,NCDFI,neelams,dhananjais,normal,feature,N/A,,New Change Request,2021-06-21,,,,public,2021-06-21,Changes for accommodating trade no length of 20 in Bilateral,assigned,open,
31249,NCDFI,neelams,dineshp,high,feature,N/A,,New Change Request,2021-06-19,,,,public,2021-06-19,In Hybrid Reverse Auction if the remaining quantity is lower than the minimum quantity than system should allow price matching,assigned,open,
31152,NCDFI hostend,vinishak,gaurava,normal,minor,have not tried,,Observation,2021-06-16,,,,public,2021-06-16,H1 matching : Bid placed successfully even if bid qty is less than allocated qty.,assigned,open,
31147,NCDFI hostend,asham,dineshp,normal,minor,always,,Observation,2021-06-16,,,,public,2021-06-16,"In notifications, the commodity code is coming not the commodity name.",assigned,open,
31135,NCDFI,neelams,dineshp,normal,feature,N/A,,New Change Request,2021-06-15,,,,public,2021-06-15,"In the case of Yankee Forward Auction, if the remaining quantity is lower than the minimum quantity then the system should not",assigned,open,
31134,NCDFI,neelams,dineshp,normal,feature,N/A,,New Change Request,2021-06-15,,,,public,2021-06-15,"In the case of Yankee Reverse Auction, if the remaining quantity is lower than the minimum quantity then the system should allo",assigned,open,
31120,NCDFI hostend,asham,dineshp,normal,minor,always,,Bug,2021-06-15,,,,public,2021-06-15,In L1 matching For replacing a bid member has to lower the price than existing bid price. Bid will be rejected if a member enter,assigned,open,
31119,NCDFI hostend,asham,dineshp,normal,minor,always,,Bug,2021-06-15,,,,public,2021-06-15,"H1 matching--In case of bid replacement, if bid price is increase then members are allowed to reduce the bid qty, currently ther",assigned,open,
31010,NCDFI pfm,vinishak,ashwinir,normal,minor,have not tried,,Bug,2021-06-12,,,,public,2021-06-12,PFM : Tac Activate/De-activate screen - TAC can be activated even if it is 'Pending for Approval'. TAC : TD205867,assigned,open,
31009,NCDFI pfm,vinishak,ashwinir,normal,minor,have not tried,,Bug,2021-06-12,,,,public,2021-06-12,PFM : Tac Activate/De-activate screen - Export all data as csv is not working.,assigned,open,
31007,NCDFI pfm,vinishak,ashwinir,normal,minor,have not tried,,Bug,2021-06-12,,,,public,2021-06-12,PFM : View Trading Account : Unable to deselect dealer id for existing TACs.,assigned,open,
29965,NCDFI spotlite,asham,nikitat,normal,minor,always,,Bug,2021-05-21,,,,public,2021-06-11,NCDFI -- In auction floor market code filter is not given.,deployed_in_uat,open,
30904,NCDFI,neelams,dhananjais,normal,feature,N/A,,New Change Request,2021-06-10,,,,public,2021-06-10,Changes in Buyer Update stage – Enabled Client Doc No text box to update client doc number.,assigned,open,
30253,NCDFI spotlite,manishaj,nikitat,normal,minor,have not tried,,Bug,2021-05-26,,,,public,2021-06-10,"ASC, Auction mkt : Labels are not provided for location and mft. plant on market watch and auction floor.",deployed_in_uat,open,
29847,NCDFI spotlite,ravinar,nikitat,high,major,always,,Bug,2021-05-18,,,,public,2021-06-10,"""Group Auction- Ganerate bid history is not working. (Auction ord no- 02137160728002532 , UNIQUE NO- ASHISH-000000000018) (date",deployed_in_uat,open,
29846,NCDFI spotlite,ravinar,nikitat,high,major,always,,Bug,2021-05-18,,,,public,2021-06-10,"Group Auction- Order Book , Market Watch and Trade Book- After export all data to excel unable to open excel it shows message 'e",deployed_in_uat,open,
29845,NCDFI spotlite,ravinar,nikitat,normal,minor,always,,Bug,2021-05-18,,,,public,2021-06-10,Group Auction- Unique no is not given in auction floor screen.Only given in market watch screen. Same is given in auction market,deployed_in_uat,open,
29844,NCDFI spotlite,ravinar,nikitat,high,major,always,,Bug,2021-05-18,,,,public,2021-06-10,Auction market- Generate bid history- In mail bid qty displayed wrong. (Auction ord no- 021351200490001 ),deployed_in_uat,open,
29842,NCDFI spotlite,ravinar,nikitat,high,major,always,,Bug,2021-05-18,,,,public,2021-06-10,Group Auction- In order book and trade book screen grid unique no is not given. Same is given in auction market.,deployed_in_uat,open,
29841,NCDFI spotlite,ravinar,nikitat,high,major,always,,Bug,2021-05-18,,,,public,2021-06-10,"Group Auction - order book , trade book and market watch -After all data to excel is done.Unable to open excel. It shows error '",deployed_in_uat,open,
29839,NCDFI spotlite,ravinar,nikitat,urgent,major,always,,Bug,2021-05-18,,,,public,2021-06-10,Group auction : Order Entry - TAC displayed in order entry screen even if is_upload is set as 'T'.,deployed_in_uat,open,
29837,NCDFI spotlite,ravinar,nikitat,high,major,always,,Bug,2021-05-18,,,,public,2021-06-10,"Group auction order book , trade book and market watch export- Every time excel is downloaded 'Unique no' column getting added i",deployed_in_uat,open,
29836,NCDFI spotlite,ravinar,nikitat,high,major,always,,Bug,2021-05-18,,,,public,2021-06-10,Group auction trade book export- In 'item description' unique no getting displayed. (Unique no- TA30030-000000000007),deployed_in_uat,open,
29778,NCDFI spotlite,hemantn,nikitat,high,major,always,,Bug,2021-05-17,,,,public,2021-06-10,"Unable to bid on group auction 'BoM insertion Failed' pop up is getting displayed. ExchOrdNo :- 01137131216000231, User :- HUSER",deployed_in_uat,open,
